STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,Severity
SOUTH CAROLINA,September,Hurricane,CENTRAL HORRY,2
ARKANSAS,January,Tornado,LITTLE RIVER,2
LOUISIANA,April,Tornado,OUACHITA,2
ILLINOIS,April,Tornado,WILLIAMSON,2
FLORIDA,December,Tornado,ORANGE,2
MASSACHUSETTS,July,Tornado,WORCESTER,2
OKLAHOMA,November,Tornado,MUSKOGEE,2
SOUTH CAROLINA,September,Tropical Storm,DARLINGTON,2
NORTH CAROLINA,September,Tropical Storm,ROBESON,2
TEXAS,July,Wildfire,CLAY,2
IOWA,October,Tornado,UNION,2
MISSISSIPPI,November,Tornado,CLAIBORNE,2
MISSISSIPPI,July,Flash Flood,MARION,2
GEORGIA,July,Flash Flood,CARROLL,2
CONNECTICUT,September,Flood,WINDHAM,2
MISSISSIPPI,March,Tornado,CHOCTAW,2
MICHIGAN,August,Tornado,ARENAC,2
FLORIDA,December,Tornado,POLK,2
MAINE,January,Coastal Flood,KNOX,2
MAINE,March,Coastal Flood,COASTAL YORK,2
MAINE,November,Coastal Flood,COASTAL YORK,2
MISSISSIPPI,September,Flash Flood,RANKIN,2
ARKANSAS,February,Flash Flood,MADISON,2
LOUISIANA,February,Flash Flood,MOREHOUSE,2
MISSISSIPPI,February,Flash Flood,GRENADA,2
MISSISSIPPI,February,Flash Flood,BOLIVAR,2
ARKANSAS,February,Flash Flood,CHICOT,2
INDIANA,April,Flash Flood,MORGAN,2
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,2
KENTUCKY,June,Flash Flood,LINCOLN,2
NEW MEXICO,July,Flash Flood,CATRON,2
MISSISSIPPI,July,Flash Flood,MADISON,2
NEW MEXICO,July,Flash Flood,BERNALILLO,2
MISSISSIPPI,July,Flash Flood,JONES,2
ILLINOIS,May,Flash Flood,COOK,2
INDIANA,February,Flash Flood,CLARK,2
VIRGINIA,May,Flash Flood,BATH,2
NORTH CAROLINA,May,Flash Flood,CALDWELL,2
SOUTH DAKOTA,May,Flash Flood,PENNINGTON,2
TEXAS,May,Flash Flood,STARR,2
WEST VIRGINIA,May,Flash Flood,CALHOUN,2
KENTUCKY,May,Flash Flood,LEWIS,2
VIRGINIA,May,Flash Flood,TAZEWELL,2
VIRGINIA,September,Flash Flood,ROANOKE,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
TEXAS,September,Flash Flood,GALVESTON,2
NEW YORK,July,Flash Flood,CHEMUNG,2
NEW YORK,September,Flash Flood,CHEMUNG,2
NORTH CAROLINA,August,Flash Flood,MCDOWELL,2
PENNSYLVANIA,September,Flash Flood,BRADFORD,2
TEXAS,September,Flash Flood,DALLAS,2
PENNSYLVANIA,August,Flash Flood,WAYNE,2
MASSACHUSETTS,August,Flash Flood,ESSEX,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
NEW YORK,August,Flash Flood,SENECA,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
NORTH CAROLINA,August,Flash Flood,CHATHAM,2
NORTH CAROLINA,August,Flash Flood,DURHAM,2
NORTH CAROLINA,August,Flash Flood,GUILFORD,2
TEXAS,August,Flash Flood,MIDLAND,2
NEW MEXICO,August,Flash Flood,COLFAX,2
VIRGINIA,August,Flash Flood,RADFORD (C),2
NEW MEXICO,August,Flash Flood,SANDOVAL,2
INDIANA,June,Flash Flood,GIBSON,2
IOWA,June,Flash Flood,POCAHONTAS,2
MARYLAND,May,Flash Flood,WASHINGTON,2
LOUISIANA,June,Flash Flood,CALCASIEU,2
TEXAS,June,Flash Flood,NUECES,2
NEW YORK,August,Flash Flood,BROOME,2
UTAH,August,Flash Flood,WASHINGTON,2
TEXAS,June,Flash Flood,NUECES,2
IOWA,June,Flash Flood,STORY,2
MARYLAND,May,Flash Flood,WASHINGTON,2
MARYLAND,May,Flash Flood,FREDERICK,2
WISCONSIN,June,Flash Flood,DANE,2
VIRGINIA,July,Flash Flood,ARLINGTON,2
IOWA,June,Flash Flood,STORY,2
ILLINOIS,September,Flash Flood,LAKE,2
NEW HAMPSHIRE,September,Flash Flood,HILLSBOROUGH,2
MISSISSIPPI,December,Flash Flood,CLARKE,2
TEXAS,September,Flash Flood,WEBB,2
NORTH CAROLINA,September,Flash Flood,BRUNSWICK,2
NEW HAMPSHIRE,September,Flash Flood,ROCKINGHAM,2
SOUTH CAROLINA,September,Flash Flood,HORRY,2
SOUTH CAROLINA,September,Flash Flood,MARION,2
TEXAS,September,Flash Flood,NUECES,2
IOWA,September,Flash Flood,POLK,2
NEW HAMPSHIRE,August,Flash Flood,CHESHIRE,2
NEVADA,October,Flash Flood,LINCOLN,2
VIRGINIA,October,Flash Flood,CARROLL,2
NORTH CAROLINA,October,Flash Flood,WAKE,2
NORTH CAROLINA,October,Flash Flood,PERSON,2
ARIZONA,October,Flash Flood,MARICOPA,2
ARIZONA,August,Flash Flood,MARICOPA,2
MISSISSIPPI,November,Flash Flood,HINDS,2
ARIZONA,October,Flash Flood,MARICOPA,2
IOWA,June,Flash Flood,PALO ALTO,2
IOWA,May,Flood,EMMET,2
KENTUCKY,February,Flood,FLOYD,2
NEW HAMPSHIRE,January,Flood,GRAFTON,2
NEW YORK,January,Flood,FRANKLIN,2
VERMONT,January,Flood,LAMOILLE,2
KENTUCKY,February,Flood,DAVIESS,2
KENTUCKY,March,Flood,BALLARD,2
KENTUCKY,March,Flood,CRITTENDEN,2
INDIANA,March,Flood,POSEY,2
KENTUCKY,March,Flood,MCLEAN,2
KENTUCKY,March,Flood,UNION,2
ALASKA,July,Flood,WRN P.W. SND & KENAI MTNS,2
TEXAS,September,Flood,MEDINA,2
IDAHO,May,Flood,NEZ PERCE,2
NORTH CAROLINA,September,Flood,ASHE,2
WISCONSIN,February,Flood,GREEN,2
IOWA,June,Flood,POLK,2
ALASKA,August,Flood,SUSITNA VALLEY,2
IOWA,June,Flood,CERRO GORDO,2
WEST VIRGINIA,April,Flood,MONROE,2
WEST VIRGINIA,June,Flood,RANDOLPH,2
VIRGINIA,June,Flood,CULPEPER,2
IOWA,July,Flood,POLK,2
CALIFORNIA,December,Flood,SAN DIEGO,2
IOWA,October,Flood,BLACK HAWK,2
TEXAS,October,Flood,MIDLAND,2
IOWA,October,Flood,GRUNDY,2
IOWA,October,Flood,BLACK HAWK,2
MISSISSIPPI,February,Tornado,NESHOBA,2
SOUTH CAROLINA,April,Tornado,YORK,2
TEXAS,January,Tornado,BOWIE,2
ARKANSAS,January,Tornado,SEBASTIAN,2
GEORGIA,February,Tornado,HARALSON,2
TENNESSEE,February,Tornado,WEAKLEY,2
TENNESSEE,February,Tornado,OBION,2
TEXAS,March,Tornado,ARANSAS,2
TENNESSEE,February,Tornado,HENRY,2
KENTUCKY,February,Tornado,GRAVES,2
LOUISIANA,March,Tornado,MADISON,2
PENNSYLVANIA,February,Tornado,FAYETTE,2
MISSISSIPPI,April,Tornado,COVINGTON,2
LOUISIANA,April,Tornado,CALDWELL,2
FLORIDA,April,Tornado,HILLSBOROUGH,2
LOUISIANA,April,Tornado,WEST CARROLL,2
LOUISIANA,April,Tornado,MOREHOUSE,2
LOUISIANA,April,Tornado,BEAUREGARD,2
LOUISIANA,April,Tornado,UNION,2
ARKANSAS,August,Tornado,GREENE,2
FLORIDA,April,Tornado,ESCAMBIA,2
ILLINOIS,April,Tornado,WHITE,2
KENTUCKY,June,Tornado,OLDHAM,2
PENNSYLVANIA,May,Tornado,SOMERSET,2
ARKANSAS,May,Tornado,FRANKLIN,2
TEXAS,May,Tornado,WILLIAMSON,2
INDIANA,July,Tornado,WASHINGTON,2
MINNESOTA,September,Tornado,BLUE EARTH,2
NORTH DAKOTA,July,Tornado,SARGENT,2
MINNESOTA,September,Tornado,GOODHUE,2
MINNESOTA,September,Tornado,GOODHUE,2
TEXAS,May,Tornado,VAL VERDE,2
VIRGINIA,April,Tornado,PITTSYLVANIA,2
VIRGINIA,April,Tornado,AMHERST,2
FLORIDA,December,Tornado,PASCO,2
PENNSYLVANIA,June,Tornado,DAUPHIN,2
WYOMING,June,Tornado,CAMPBELL,2
LOUISIANA,April,Tornado,WEBSTER,2
NEBRASKA,May,Tornado,HAMILTON,2
PENNSYLVANIA,May,Tornado,WAYNE,2
KENTUCKY,February,Tornado,GARRARD,2
INDIANA,December,Tornado,SPENCER,2
NORTH CAROLINA,September,Tornado,NEW HANOVER,2
KENTUCKY,February,Tornado,SIMPSON,2
MICHIGAN,July,Tornado,WAYNE,2
TENNESSEE,February,Tornado,ROBERTSON,2
VIRGINIA,October,Tornado,NEW KENT,2
CONNECTICUT,October,Tornado,FAIRFIELD,2
TEXAS,October,Tornado,HILL,2
NEW YORK,October,Tornado,WESTCHESTER,2
CONNECTICUT,October,Tornado,NEW LONDON,2
LOUISIANA,October,Tornado,BEAUREGARD,2
NEW YORK,October,Tornado,SUFFOLK,2
OKLAHOMA,October,Tornado,OSAGE,2
OKLAHOMA,November,Tornado,DELAWARE,2
LOUISIANA,November,Tornado,NATCHITOCHES,2
WISCONSIN,August,Tornado,DANE,2
MISSISSIPPI,November,Tornado,CLAIBORNE,2
MISSISSIPPI,November,Tornado,YAZOO,2
TEXAS,October,Tornado,CHAMBERS,2
MISSISSIPPI,September,Tropical Depression,JONES,2
MISSISSIPPI,September,Tropical Depression,CHOCTAW,2
MISSISSIPPI,September,Tropical Depression,CARROLL,2
FLORIDA,October,Tropical Storm,INLAND TAYLOR,2
FLORIDA,October,Tropical Storm,COASTAL TAYLOR,2
FLORIDA,October,Tropical Storm,INLAND DIXIE,2
FLORIDA,October,Tropical Storm,COASTAL DIXIE,2
NORTH CAROLINA,October,Tropical Storm,ANSON,2
NORTH CAROLINA,October,Tropical Storm,MONTGOMERY,2
NORTH CAROLINA,October,Tropical Storm,RICHMOND,2
NORTH CAROLINA,October,Tropical Storm,STANLY,2
COLORADO,May,Wildfire,PARADOX VALLEY / LOWER DOLORES RIVER BASIN,2
COLORADO,June,Wildfire,PARADOX VALLEY / LOWER DOLORES RIVER BASIN,2
COLORADO,April,Wildfire,GRAND VALLEY,2
ARIZONA,April,Wildfire,EASTERN COCHISE COUNTY BELOW 5000 FEET,2
SOUTH CAROLINA,October,Flash Flood,LEXINGTON,2
KANSAS,October,Flash Flood,KINGMAN,2
KANSAS,October,Flash Flood,KINGMAN,2
NORTH DAKOTA,July,Tornado,EDDY,2
NORTH DAKOTA,July,Tornado,BENSON,2
WISCONSIN,June,Flash Flood,COLUMBIA,2
GEORGIA,July,Flash Flood,EMANUEL,2
SOUTH DAKOTA,May,Flash Flood,MCPHERSON,2
INDIANA,February,Flood,LAGRANGE,2
MINNESOTA,June,Flash Flood,OTTER TAIL,2
MINNESOTA,June,Flash Flood,WADENA,2
IDAHO,March,Flood,FREMONT,2
MISSISSIPPI,April,Tornado,WINSTON,2
KENTUCKY,December,Tornado,TRIGG,2
INDIANA,February,Flood,KOSCIUSKO,2
NORTH CAROLINA,September,Flash Flood,UNION,2
CALIFORNIA,September,Flash Flood,RIVERSIDE,2
NEW YORK,May,Tornado,ORANGE,2
KENTUCKY,May,Flash Flood,OHIO,2
MISSISSIPPI,September,Flash Flood,GRENADA,2
NEW MEXICO,August,Flash Flood,CURRY,2
INDIANA,June,Flash Flood,SPENCER,2
IOWA,June,Flash Flood,HAMILTON,2
IOWA,June,Flash Flood,HAMILTON,2
MINNESOTA,June,Flash Flood,OTTER TAIL,2
MINNESOTA,June,Flash Flood,OTTER TAIL,2
ARKANSAS,April,Tornado,ASHLEY,2
OHIO,April,Tornado,MADISON,2
NEBRASKA,June,Tornado,MCPHERSON,2
COLORADO,May,Tornado,KIT CARSON,2
OKLAHOMA,October,Tornado,LINCOLN,2
OKLAHOMA,October,Tornado,LOVE,2
IDAHO,March,Flood,CARIBOU,2
IDAHO,March,Flood,CUSTER,2
MISSISSIPPI,March,Tornado,YAZOO,2
MICHIGAN,August,Tornado,OGEMAW,2
OHIO,February,Tornado,BROWN,2
ILLINOIS,December,Tornado,MASON,2
VIRGINIA,October,Flash Flood,APPOMATTOX,2
MINNESOTA,August,Flash Flood,HOUSTON,2
IOWA,June,Flash Flood,POLK,2
IOWA,September,Flash Flood,POLK,2
IOWA,September,Flash Flood,FRANKLIN,2
IOWA,September,Flash Flood,DALLAS,2
ILLINOIS,March,Flood,HARDIN,2
WEST VIRGINIA,May,Flood,KANAWHA,2
MONTANA,June,Flood,POWELL,2
ARKANSAS,April,Tornado,UNION,2
ILLINOIS,May,Tornado,UNION,2
MICHIGAN,August,Tornado,ARENAC,2
MISSISSIPPI,November,Tornado,WINSTON,2
NORTH DAKOTA,July,Tornado,DUNN,2
MAINE,January,Coastal Flood,COASTAL WALDO,2
VERMONT,May,Flash Flood,ORLEANS,2
ARKANSAS,February,Flash Flood,CHICOT,2
LOUISIANA,February,Flash Flood,RICHLAND,2
VIRGINIA,September,Flash Flood,PITTSYLVANIA,2
WEST VIRGINIA,September,Flash Flood,MONROE,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
NEW YORK,August,Flash Flood,CHENANGO,2
NEW YORK,August,Flash Flood,SCHUYLER,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
MISSISSIPPI,August,Flash Flood,HINDS,2
OHIO,June,Flash Flood,STARK,2
UTAH,July,Flash Flood,PIUTE,2
UTAH,July,Flash Flood,WASHINGTON,2
MISSISSIPPI,December,Flash Flood,FORREST,2
MISSISSIPPI,December,Flash Flood,LAUDERDALE,2
OKLAHOMA,October,Flash Flood,GREER,2
NEW HAMPSHIRE,July,Flash Flood,HILLSBOROUGH,2
IOWA,June,Flash Flood,DALLAS,2
IOWA,June,Flash Flood,STORY,2
MAINE,January,Flood,KENNEBEC,2
KENTUCKY,February,Flood,LYON,2
KENTUCKY,February,Flood,TRIGG,2
IDAHO,March,Flood,BUTTE,2
IOWA,September,Flood,WRIGHT,2
LOUISIANA,April,Tornado,WEST CARROLL,2
MISSISSIPPI,June,Tornado,LINCOLN,2
OHIO,September,Tornado,GEAUGA,2
WISCONSIN,August,Tornado,MANITOWOC,2
MISSOURI,August,Tornado,LAWRENCE,2
ILLINOIS,December,Tornado,MCLEAN,2
ILLINOIS,December,Tornado,MCLEAN,2
NORTH CAROLINA,September,Tornado,WAYNE,2
OKLAHOMA,October,Tornado,CLEVELAND,2
TEXAS,October,Tornado,JASPER,2
ARKANSAS,November,Tornado,CRAWFORD,2
TENNESSEE,November,Tornado,COFFEE,2
MISSISSIPPI,November,Tornado,FRANKLIN,2
ALASKA,October,Storm Surge/Tide,WRN P.W. SND & KENAI MTNS,2
VIRGINIA,September,Flash Flood,MARTINSVILLE (C),2
TEXAS,September,Flash Flood,MIDLAND,2
TEXAS,September,Flash Flood,ECTOR,2
KENTUCKY,May,Flash Flood,LETCHER,2
OHIO,May,Flash Flood,RICHLAND,2
NORTH CAROLINA,August,Flash Flood,WAKE,2
INDIANA,February,Flood,SPENCER,2
TENNESSEE,June,Flood,CHESTER,2
FLORIDA,October,Storm Surge/Tide,COASTAL LEVY,2
INDIANA,September,Tornado,PERRY,2
MICHIGAN,August,Tornado,ANTRIM,2
ILLINOIS,June,Tornado,CHAMPAIGN,2
ILLINOIS,December,Tornado,TAZEWELL,2
IOWA,July,Tornado,MAHASKA,2
WISCONSIN,October,Flash Flood,GRANT,2
KENTUCKY,February,Flash Flood,HENRY,2
MINNESOTA,June,Flash Flood,WADENA,2
KENTUCKY,February,Tornado,MCCRACKEN,2
OHIO,April,Tornado,CLARK,2
OHIO,February,Tornado,CLERMONT,2
TEXAS,January,Tornado,NAVARRO,2
LOUISIANA,March,Tornado,FRANKLIN,2
MISSOURI,April,Tornado,NEW MADRID,2
MISSOURI,December,Tornado,BARRY,2
MISSOURI,December,Tornado,WEBSTER,2
FLORIDA,October,Tropical Storm,INLAND JEFFERSON,2
WISCONSIN,April,Wildfire,CLARK,2
MINNESOTA,September,Flash Flood,WABASHA,2
WISCONSIN,August,Flood,RICHLAND,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
MAINE,March,Coastal Flood,COASTAL YORK,2
MAINE,March,Coastal Flood,COASTAL YORK,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
MISSISSIPPI,February,Flash Flood,WASHINGTON,2
LOUISIANA,February,Flash Flood,MOREHOUSE,2
ARKANSAS,February,Flash Flood,CHICOT,2
INDIANA,February,Flash Flood,GIBSON,2
OKLAHOMA,February,Flash Flood,MCINTOSH,2
LOUISIANA,March,Flash Flood,BEAUREGARD,2
NEW YORK,February,Flash Flood,FRANKLIN,2
ALABAMA,April,Flash Flood,WILCOX,2
PENNSYLVANIA,June,Flash Flood,ALLEGHENY,2
TEXAS,September,Flash Flood,CAMERON,2
VIRGINIA,May,Flash Flood,HENRY,2
WASHINGTON,May,Flash Flood,GRANT,2
KANSAS,May,Flash Flood,GRAHAM,2
KENTUCKY,February,Flash Flood,BULLITT,2
NORTH CAROLINA,May,Flash Flood,STOKES,2
KANSAS,May,Flash Flood,GRAHAM,2
PENNSYLVANIA,July,Flash Flood,BRADFORD,2
PENNSYLVANIA,July,Flash Flood,LUZERNE,2
TEXAS,September,Flash Flood,DALLAS,2
KENTUCKY,July,Flash Flood,JESSAMINE,2
TEXAS,September,Flash Flood,GALVESTON,2
NEW YORK,August,Flash Flood,DELAWARE,2
NEW YORK,August,Flash Flood,BROOME,2
ILLINOIS,August,Flash Flood,COOK,2
NEW YORK,August,Flash Flood,MADISON,2
VIRGINIA,August,Flash Flood,CAMPBELL,2
NORTH CAROLINA,August,Flash Flood,ALAMANCE,2
NEW MEXICO,August,Flash Flood,SANDOVAL,2
PENNSYLVANIA,June,Flash Flood,CRAWFORD,2
IOWA,June,Flash Flood,HUMBOLDT,2
TEXAS,June,Flash Flood,JEFFERSON,2
IOWA,June,Flash Flood,CERRO GORDO,2
ARIZONA,August,Flash Flood,MOHAVE,2
ARIZONA,July,Flash Flood,COCONINO,2
PENNSYLVANIA,September,Flash Flood,BRADFORD,2
NORTH CAROLINA,July,Flash Flood,SURRY,2
IOWA,June,Flash Flood,POLK,2
ALABAMA,December,Flash Flood,CLARKE,2
MISSISSIPPI,December,Flash Flood,FORREST,2
MISSISSIPPI,December,Flash Flood,LAMAR,2
NORTH CAROLINA,September,Flash Flood,NEW HANOVER,2
GEORGIA,December,Flash Flood,LEE,2
NEW HAMPSHIRE,August,Flash Flood,HILLSBOROUGH,2
CALIFORNIA,October,Flash Flood,RIVERSIDE,2
VIRGINIA,October,Flash Flood,ROANOKE (C),2
VIRGINIA,October,Flash Flood,HENRY,2
ARIZONA,August,Flash Flood,SANTA CRUZ,2
IOWA,June,Flash Flood,CALHOUN,2
IOWA,September,Flash Flood,POWESHIEK,2
IOWA,September,Flash Flood,KOSSUTH,2
KENTUCKY,February,Flood,BELL,2
MASSACHUSETTS,January,Flood,FRANKLIN,2
CALIFORNIA,March,Flood,EL DORADO,2
CALIFORNIA,March,Flood,NEVADA,2
CALIFORNIA,March,Flood,EL DORADO,2
WEST VIRGINIA,February,Flood,WOOD,2
IOWA,March,Flood,WEBSTER,2
ILLINOIS,March,Flood,POPE,2
ILLINOIS,March,Flood,MASSAC,2
ILLINOIS,March,Flood,PULASKI,2
KENTUCKY,March,Flood,DAVIESS,2
INDIANA,March,Flood,WARRICK,2
IOWA,March,Flood,EMMET,2
IOWA,April,Flood,BLACK HAWK,2
IOWA,April,Flood,EMMET,2
IOWA,April,Flood,EMMET,2
IOWA,April,Flood,HUMBOLDT,2
IOWA,April,Flood,BLACK HAWK,2
KENTUCKY,February,Flood,JEFFERSON,2
WASHINGTON,May,Flood,OKANOGAN,2
WASHINGTON,May,Flood,FERRY,2
IDAHO,May,Flood,JEFFERSON,2
NORTH CAROLINA,May,Flood,BUNCOMBE,2
WASHINGTON,May,Flood,STEVENS,2
TEXAS,June,Flood,BROOKS,2
KENTUCKY,September,Flood,HARRISON,2
IOWA,June,Flood,STORY,2
IOWA,June,Flood,POLK,2
VIRGINIA,July,Flood,ARLINGTON,2
VIRGINIA,June,Flood,CULPEPER,2
IOWA,July,Flood,PALO ALTO,2
IOWA,July,Flood,EMMET,2
IOWA,July,Flood,WEBSTER,2
IOWA,July,Flood,HUMBOLDT,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,BLACK HAWK,2
IOWA,September,Flood,STORY,2
IOWA,September,Flood,POWESHIEK,2
IOWA,September,Flood,MARSHALL,2
IOWA,October,Flood,WEBSTER,2
IOWA,October,Flood,DECATUR,2
IOWA,October,Flood,JASPER,2
IOWA,October,Flood,MAHASKA,2
ARKANSAS,January,Tornado,FAULKNER,2
FLORIDA,June,Tornado,HILLSBOROUGH,2
MISSOURI,January,Tornado,LAWRENCE,2
KENTUCKY,February,Tornado,GRAVES,2
TEXAS,March,Tornado,REFUGIO,2
LOUISIANA,March,Tornado,CALCASIEU,2
LOUISIANA,March,Tornado,CALCASIEU,2
KANSAS,May,Tornado,SALINE,2
LOUISIANA,March,Tornado,RICHLAND,2
ARKANSAS,April,Tornado,HOWARD,2
MISSISSIPPI,April,Tornado,LAFAYETTE,2
OHIO,April,Tornado,PERRY,2
LOUISIANA,April,Tornado,ST. LANDRY,2
ARKANSAS,April,Tornado,CHICOT,2
ALABAMA,April,Tornado,CRENSHAW,2
ALABAMA,April,Tornado,CRENSHAW,2
MISSOURI,May,Tornado,CHRISTIAN,2
COLORADO,July,Tornado,ADAMS,2
NORTH CAROLINA,April,Tornado,CASWELL,2
MINNESOTA,August,Tornado,MEEKER,2
MINNESOTA,August,Tornado,KANDIYOHI,2
VIRGINIA,April,Tornado,CAMPBELL,2
CONNECTICUT,May,Tornado,NEW HAVEN,2
CONNECTICUT,May,Tornado,NEW HAVEN,2
NEW YORK,May,Tornado,PUTNAM,2
MICHIGAN,August,Tornado,LAKE,2
MICHIGAN,August,Tornado,LAKE,2
MICHIGAN,September,Tornado,JACKSON,2
NEW YORK,October,Tornado,SUFFOLK,2
OREGON,October,Tornado,WASHINGTON,2
OKLAHOMA,October,Tornado,OKLAHOMA,2
FLORIDA,November,Tornado,PASCO,2
TENNESSEE,November,Tornado,LAWRENCE,2
TENNESSEE,November,Tornado,CANNON,2
LOUISIANA,November,Tornado,CONCORDIA,2
MISSISSIPPI,November,Tornado,COPIAH,2
GEORGIA,October,Tropical Storm,BERRIEN,2
GEORGIA,October,Tropical Storm,COOK,2
GEORGIA,October,Tropical Storm,LANIER,2
FLORIDA,October,Tropical Storm,MADISON,2
FLORIDA,October,Tropical Storm,LAFAYETTE,2
NORTH CAROLINA,October,Tropical Storm,JOHNSTON,2
NORTH CAROLINA,October,Tropical Storm,LEE,2
NORTH CAROLINA,October,Tropical Storm,MOORE,2
NORTH CAROLINA,October,Tropical Storm,HARNETT,2
NORTH CAROLINA,October,Tropical Storm,CUMBERLAND,2
IDAHO,September,Wildfire,BLACKFOOT MOUNTAINS,2
KANSAS,September,Flood,KINGMAN,2
KANSAS,September,Flood,RUSSELL,2
WISCONSIN,September,Flood,SAUK,2
KENTUCKY,February,Flash Flood,BULLITT,2
MINNESOTA,July,Tornado,BELTRAMI,2
TEXAS,August,Flash Flood,UVALDE,2
ALABAMA,April,Tornado,BALDWIN,2
CALIFORNIA,June,Wildfire,COACHELLA VALLEY,2
VIRGINIA,May,Flash Flood,MADISON,2
KENTUCKY,March,Flood,FULTON,2
MAINE,March,Coastal Flood,COASTAL YORK,2
MINNESOTA,June,Flash Flood,HOUSTON,2
IOWA,June,Flash Flood,POCAHONTAS,2
ARKANSAS,April,Tornado,ASHLEY,2
ILLINOIS,December,Tornado,MCLEAN,2
KENTUCKY,September,Tornado,DAVIESS,2
MAINE,March,Coastal Flood,COASTAL YORK,2
WISCONSIN,September,Flood,CRAWFORD,2
WISCONSIN,February,Flood,GREEN,2
LOUISIANA,April,Tornado,MOREHOUSE,2
OHIO,April,Tornado,FRANKLIN,2
VIRGINIA,April,Tornado,CRAIG,2
MAINE,January,Coastal Flood,LINCOLN,2
CALIFORNIA,July,Flash Flood,INYO,2
NEW YORK,August,Flash Flood,SENECA,2
LOUISIANA,April,Tornado,BIENVILLE,2
LOUISIANA,April,Tornado,OUACHITA,2
ARKANSAS,April,Tornado,UNION,2
OHIO,September,Tornado,GEAUGA,2
KENTUCKY,July,Tornado,METCALFE,2
NEBRASKA,June,Tornado,DEUEL,2
LOUISIANA,November,Tornado,NATCHITOCHES,2
LOUISIANA,March,Tornado,AVOYELLES,2
VIRGINIA,October,Flash Flood,FLOYD,2
ILLINOIS,April,Tornado,MASSAC,2
KENTUCKY,February,Tornado,GREEN,2
VIRGINIA,September,Flash Flood,PULASKI,2
ILLINOIS,December,Tornado,CHRISTIAN,2
MINNESOTA,August,Flash Flood,HOUSTON,2
MAINE,January,Coastal Flood,SAGADAHOC,2
ARKANSAS,February,Flash Flood,ASHLEY,2
WEST VIRGINIA,May,Flash Flood,MONROE,2
NEVADA,July,Flash Flood,LINCOLN,2
TEXAS,June,Flash Flood,BROOKS,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
KENTUCKY,August,Flash Flood,CARTER,2
UTAH,July,Flash Flood,DUCHESNE,2
MISSISSIPPI,December,Flash Flood,FORREST,2
NORTH CAROLINA,September,Flash Flood,PENDER,2
NORTH CAROLINA,September,Flash Flood,BLADEN,2
IOWA,September,Flash Flood,POWESHIEK,2
IOWA,September,Flash Flood,FRANKLIN,2
IOWA,September,Flash Flood,BUTLER,2
NEW YORK,January,Flood,FRANKLIN,2
VERMONT,January,Flood,FRANKLIN,2
KENTUCKY,March,Flood,MCCRACKEN,2
IOWA,October,Flood,POWESHIEK,2
IOWA,October,Flood,MARION,2
IOWA,October,Flood,DECATUR,2
IOWA,June,Flood,CERRO GORDO,2
IOWA,June,Flood,STORY,2
IOWA,June,Flood,BLACK HAWK,2
IOWA,June,Flood,BLACK HAWK,2
IOWA,June,Flood,WEBSTER,2
IOWA,June,Flood,PALO ALTO,2
IOWA,June,Flood,BREMER,2
IOWA,September,Flood,FRANKLIN,2
IOWA,October,Flood,BLACK HAWK,2
IOWA,September,Flood,BUTLER,2
IOWA,October,Flood,POLK,2
IOWA,October,Flood,LUCAS,2
IOWA,October,Flood,BLACK HAWK,2
IOWA,October,Flood,DALLAS,2
IOWA,October,Flood,HUMBOLDT,2
MICHIGAN,September,Tornado,MONROE,2
LOUISIANA,April,Tornado,BEAUREGARD,2
NORTH CAROLINA,April,Tornado,WAKE,2
OHIO,July,Tornado,LUCAS,2
MISSOURI,December,Tornado,CHRISTIAN,2
MISSOURI,June,Tornado,JACKSON,2
OHIO,June,Tornado,JACKSON,2
MICHIGAN,September,Tornado,WAYNE,2
MICHIGAN,September,Tornado,BARRY,2
MICHIGAN,September,Tornado,MECOSTA,2
NORTH CAROLINA,September,Tornado,NEW HANOVER,2
NORTH CAROLINA,September,Tornado,PENDER,2
ILLINOIS,December,Tornado,MACON,2
VIRGINIA,October,Tornado,NOTTOWAY,2
VIRGINIA,October,Tornado,JAMES CITY,2
OKLAHOMA,November,Tornado,SEQUOYAH,2
LOUISIANA,November,Tornado,NATCHITOCHES,2
TEXAS,October,Tornado,MCCULLOCH,2
GUAM,July,Tropical Storm,GUAM,2
FLORIDA,March,Wildfire,INLAND MANATEE,2
TEXAS,May,Wildfire,VAL VERDE,2
WISCONSIN,September,Flood,TREMPEALEAU,2
MINNESOTA,July,Flash Flood,LYON,2
INDIANA,February,Flood,PORTER,2
